url,series_name
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/canada-vs-zimbabwe-3rd-match-361655/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/pakistan-vs-sri-lanka-4th-match-361656/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/pakistan-vs-zimbabwe-5th-match-361657/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/canada-vs-sri-lanka-6th-match-361658/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/canada-vs-zimbabwe-3rd-place-playoff-361659/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/t20-canada-2008-09-361644/pakistan-vs-sri-lanka-final-361660/match-report,"T20 Canada (in Canada)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/kenya-vs-netherlands-1st-match-354453/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-scotland-2nd-match-354454/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/canada-vs-netherlands-3rd-match-354455/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/bermuda-vs-scotland-4th-match-354456/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/canada-vs-kenya-5th-match-354457/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-bermuda-6th-match-354458/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-kenya-1st-semi-final-361530/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/netherlands-vs-scotland-2nd-semi-final-361531/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/kenya-vs-scotland-3rd-place-playoff-354459/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-netherlands-final-354461/match-report,"ICC World Twenty20 Qualifier (Bermuda
https://www.espncricinfo.com/series/west-indies-tour-of-new-zealand-2008-09-366700/new-zealand-vs-west-indies-1st-t20i-366707/match-report,"West Indies in New Zealand T20I Series
https://www.espncricinfo.com/series/west-indies-tour-of-new-zealand-2008-09-366700/new-zealand-vs-west-indies-2nd-t20i-366708/match-report,"West Indies in New Zealand T20I Series
https://www.espncricinfo.com/series/bangladesh-tour-of-south-africa-2008-09-350336/south-africa-vs-bangladesh-only-t20i-350347/match-report,"Bangladesh in South Africa T20I Match
https://www.espncricinfo.com/series/south-africa-tour-of-australia-2008-09-351609/australia-vs-south-africa-1st-t20i-351694/match-report,"South Africa in Australia T20I Series
https://www.espncricinfo.com/series/south-africa-tour-of-australia-2008-09-351609/australia-vs-south-africa-2nd-t20i-351695/match-report,"South Africa in Australia T20I Series
https://www.espncricinfo.com/series/india-tour-of-sri-lanka-2008-09-386281/sri-lanka-vs-india-only-t20i-386535/match-report,"India in Sri Lanka T20I Match
https://www.espncricinfo.com/series/new-zealand-tour-of-australia-2008-09-351616/australia-vs-new-zealand-only-t20i-351696/match-report,"New Zealand in Australia T20I Match
https://www.espncricinfo.com/series/india-tour-of-new-zealand-2008-09-366616/new-zealand-vs-india-1st-t20i-386494/match-report,"India in New Zealand T20I Series
https://www.espncricinfo.com/series/india-tour-of-new-zealand-2008-09-366616/new-zealand-vs-india-2nd-t20i-366622/match-report,"India in New Zealand T20I Series
https://www.espncricinfo.com/series/australia-tour-of-south-africa-2008-09-350462/south-africa-vs-australia-1st-t20i-350475/match-report,"Australia in South Africa T20I Series
https://www.espncricinfo.com/series/australia-tour-of-south-africa-2008-09-350462/south-africa-vs-australia-2nd-t20i-350476/match-report,"Australia in South Africa T20I Series
https://www.espncricinfo.com/series/england-tour-of-west-indies-2008-09-352657/west-indies-vs-england-only-t20i-352674/match-report,"England in West Indies T20I Match
https://www.espncricinfo.com/series/australia-tour-of-united-arab-emirates-2009-390286/australia-vs-pakistan-only-t20i-392615/match-report,"Australia v Pakistan T20I Match (in United Arab Emirates)
https://www.espncricinfo.com/series/bangladesh-tour-of-west-indies-2009-380896/west-indies-vs-bangladesh-only-t20i-401076/match-report,"Bangladesh in West Indies T20I Match
https://www.espncricinfo.com/series/pakistan-tour-of-sri-lanka-2009-403361/sri-lanka-vs-pakistan-only-t20i-403375/match-report,"Pakistan in Sri Lanka T20I Match
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/england-vs-netherlands-1st-match-group-b-355991/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/new-zealand-vs-scotland-2nd-match-group-d-355992/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/australia-vs-west-indies-3rd-match-group-c-355993/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/bangladesh-vs-india-4th-match-group-a-355994/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/scotland-vs-south-africa-5th-match-group-d-355995/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/england-vs-pakistan-6th-match-group-b-355996/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/bangladesh-vs-ireland-7th-match-group-a-355997/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/australia-vs-sri-lanka-8th-match-group-c-355998/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/netherlands-vs-pakistan-9th-match-group-b-355999/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/new-zealand-vs-south-africa-10th-match-group-d-356000/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/sri-lanka-vs-west-indies-11th-match-group-c-356002/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/india-vs-ireland-12th-match-group-a-356001/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/ireland-vs-new-zealand-13th-match-group-f-356003/match-report,"ICC World Twenty20 (in England)
