text,url,table_index,link_type
"West Indies in Bangladesh ODI Series, 2002/03",https://www.espncricinfo.com/series/west-indies-in-bangladesh-odi-series-2002-03-61119/match-schedule-fixtures-and-results,1,series
"Sri Lanka in South Africa ODI Series, 2002/03",https://www.espncricinfo.com/series/sri-lanka-in-south-africa-odi-series-2002-03-61118/match-schedule-fixtures-and-results,1,series
"Kenya in Zimbabwe ODI Series, 2002/03",https://www.espncricinfo.com/series/kenya-in-zimbabwe-odi-series-2002-03-61120/match-schedule-fixtures-and-results,1,series
"Pakistan in South Africa ODI Series, 2002/03",https://www.espncricinfo.com/series/pakistan-in-south-africa-odi-series-2002-03-61121/match-schedule-fixtures-and-results,1,series
"India in New Zealand ODI Series, 2002/03",https://www.espncricinfo.com/series/india-in-new-zealand-odi-series-2002-03-61123/match-schedule-fixtures-and-results,1,series
"VB Series (Australia, England, Sri Lanka in Australia), 2002/03",https://www.espncricinfo.com/series/vb-series-2002-03-61122/match-schedule-fixtures-and-results,1,series
"ICC World Cup (in Kenya/South Africa/Zimbabwe), 2002/03",https://www.espncricinfo.com/series/icc-world-cup-2002-03-61124/match-schedule-fixtures-and-results,1,series
"Cherry Blossom Sharjah Cup (Kenya, Pakistan, Sri Lanka, Zimbabwe in United Arab Emirates), 2002/03",https://www.espncricinfo.com/series/cherry-blossom-sharjah-cup-2002-03-61125/match-schedule-fixtures-and-results,1,series
"TVS Cup (Bangladesh) (Bangladesh, India, South Africa in Bangladesh), 2003",https://www.espncricinfo.com/series/tvs-cup-bangladesh-2003-61126/match-schedule-fixtures-and-results,1,series
"Bank Alfalah Cup (New Zealand, Pakistan, Sri Lanka in Sri Lanka), 2003",https://www.espncricinfo.com/series/bank-alfalah-cup-2003-61127/match-schedule-fixtures-and-results,1,series
"Australia in West Indies ODI Series, 2003",https://www.espncricinfo.com/series/australia-in-west-indies-odi-series-2003-61128/match-schedule-fixtures-and-results,1,series
"Sri Lanka in West Indies ODI Series, 2003",https://www.espncricinfo.com/series/sri-lanka-in-west-indies-odi-series-2003-61129/match-schedule-fixtures-and-results,1,series
"NatWest Challenge (Pakistan in England), 2003",https://www.espncricinfo.com/series/natwest-challenge-2003-61130/match-schedule-fixtures-and-results,1,series
"NatWest Series (England, South Africa, Zimbabwe in England), 2003",https://www.espncricinfo.com/series/natwest-series-2003-61131/match-schedule-fixtures-and-results,1,series
"Bangladesh in Australia ODI Series, 2003",https://www.espncricinfo.com/series/bangladesh-in-australia-odi-series-2003-61132/match-schedule-fixtures-and-results,1,series
"Bangladesh in Pakistan ODI Series, 2003",https://www.espncricinfo.com/series/bangladesh-in-pakistan-odi-series-2003-61133/match-schedule-fixtures-and-results,1,series
"South Africa in Pakistan ODI Series, 2003/04",https://www.espncricinfo.com/series/south-africa-in-pakistan-odi-series-2003-04-61134/match-schedule-fixtures-and-results,1,series
"England in Bangladesh ODI Series, 2003/04",https://www.espncricinfo.com/series/england-in-bangladesh-odi-series-2003-04-61136/match-schedule-fixtures-and-results,1,series
"England in Sri Lanka ODI Series, 2003/04",https://www.espncricinfo.com/series/england-in-sri-lanka-odi-series-2003-04-61137/match-schedule-fixtures-and-results,1,series
"TVS Cup (India) (Australia, India, New Zealand in India), 2003/04",https://www.espncricinfo.com/series/tvs-cup-india-2003-04-61135/match-schedule-fixtures-and-results,1,series
"West Indies in Zimbabwe ODI Series, 2003/04",https://www.espncricinfo.com/series/west-indies-in-zimbabwe-odi-series-2003-04-61138/match-schedule-fixtures-and-results,1,series
"New Zealand in Pakistan ODI Series, 2003/04",https://www.espncricinfo.com/series/new-zealand-in-pakistan-odi-series-2003-04-61139/match-schedule-fixtures-and-results,1,series
"Pakistan in New Zealand ODI Series, 2003/04",https://www.espncricinfo.com/series/pakistan-in-new-zealand-odi-series-2003-04-61140/match-schedule-fixtures-and-results,1,series
"West Indies in South Africa ODI Series, 2003/04",https://www.espncricinfo.com/series/west-indies-in-south-africa-odi-series-2003-04-61142/match-schedule-fixtures-and-results,1,series
"VB Series (Australia, India, Zimbabwe in Australia), 2003/04",https://www.espncricinfo.com/series/vb-series-2003-04-61141/match-schedule-fixtures-and-results,1,series
"Australia in Sri Lanka ODI Series, 2003/04",https://www.espncricinfo.com/series/australia-in-sri-lanka-odi-series-2003-04-61144/match-schedule-fixtures-and-results,1,series
"South Africa in New Zealand ODI Series, 2003/04",https://www.espncricinfo.com/series/south-africa-in-new-zealand-odi-series-2003-04-61143/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2003/04",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odi-series-2003-04-61145/match-schedule-fixtures-and-results,1,series
"India in Pakistan ODI Series, 2003/04",https://www.espncricinfo.com/series/india-in-pakistan-odi-series-2003-04-61146/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Zimbabwe ODI Series, 2004",https://www.espncricinfo.com/series/sri-lanka-in-zimbabwe-odi-series-2004-61148/match-schedule-fixtures-and-results,1,series
"England in West Indies ODI Series, 2003/04",https://www.espncricinfo.com/series/england-in-west-indies-odi-series-2003-04-61147/match-schedule-fixtures-and-results,1,series
"Bangladesh in West Indies ODI Series, 2004",https://www.espncricinfo.com/series/bangladesh-in-west-indies-odi-series-2004-61149/match-schedule-fixtures-and-results,1,series
"Australia in Zimbabwe ODI Series, 2004",https://www.espncricinfo.com/series/australia-in-zimbabwe-odi-series-2004-61150/match-schedule-fixtures-and-results,1,series
"NatWest Series (England, New Zealand, West Indies in England), 2004",https://www.espncricinfo.com/series/natwest-series-2004-61151/match-schedule-fixtures-and-results,1,series
"Asia Cup (Bangladesh, Hong Kong, India, Pakistan, Sri Lanka, United Arab Emirates in Sri Lanka), 2004",https://www.espncricinfo.com/series/asia-cup-2004-61152/match-schedule-fixtures-and-results,1,series
"Videocon Cup (Australia, India, Pakistan in Netherlands), 2004",https://www.espncricinfo.com/series/videocon-cup-2004-61154/match-schedule-fixtures-and-results,1,series
"South Africa in Sri Lanka ODI Series, 2004",https://www.espncricinfo.com/series/south-africa-in-sri-lanka-odi-series-2004-61153/match-schedule-fixtures-and-results,1,series
"NatWest International (Australia, Pakistan in England), 2004",https://www.espncricinfo.com/series/natwest-international-2004-61156/match-schedule-fixtures-and-results,1,series
"NatWest Challenge (England, India, Wales in England), 2004",https://www.espncricinfo.com/series/natwest-challenge-2004-61155/match-schedule-fixtures-and-results,1,series
"ICC Champions Trophy (in England), 2004",https://www.espncricinfo.com/series/icc-champions-trophy-2004-61157/match-schedule-fixtures-and-results,1,series
"Paktel Cup (Pakistan, Sri Lanka, Zimbabwe in Pakistan), 2004/05",https://www.espncricinfo.com/series/paktel-cup-2004-05-61158/match-schedule-fixtures-and-results,1,series
"New Zealand in Bangladesh ODI Series, 2004/05",https://www.espncricinfo.com/series/new-zealand-in-bangladesh-odi-series-2004-05-61159/match-schedule-fixtures-and-results,1,series
"BCCI Platinum Jubilee Match (Pakistan in India), 2004/05",https://www.espncricinfo.com/series/bcci-platinum-jubilee-match-2004-05-61160/match-schedule-fixtures-and-results,1,series
"England in Zimbabwe ODI Series, 2004/05",https://www.espncricinfo.com/series/england-in-zimbabwe-odi-series-2004-05-61161/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (New Zealand in Australia), 2004/05",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2004-05-61162/match-schedule-fixtures-and-results,1,series
"Sri Lanka in New Zealand ODI Series, 2004/05",https://www.espncricinfo.com/series/sri-lanka-in-new-zealand-odi-series-2004-05-61164/match-schedule-fixtures-and-results,1,series
"India in Bangladesh ODI Series, 2004/05",https://www.espncricinfo.com/series/india-in-bangladesh-odi-series-2004-05-61163/match-schedule-fixtures-and-results,1,series
"World Cricket Tsunami Appeal (Asia XI, ICC World XI in Australia), 2004/05",https://www.espncricinfo.com/series/world-cricket-tsunami-appeal-2004-05-61165/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Bangladesh ODI Series, 2004/05",https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-odi-series-2004-05-61167/match-schedule-fixtures-and-results,1,series
"VB Series (Australia, Pakistan, West Indies in Australia), 2004/05",https://www.espncricinfo.com/series/vb-series-2004-05-61166/match-schedule-fixtures-and-results,1,series
"England in South Africa ODI Series, 2004/05",https://www.espncricinfo.com/series/england-in-south-africa-odi-series-2004-05-61168/match-schedule-fixtures-and-results,1,series
"Zimbabwe in South Africa ODI Series, 2004/05",https://www.espncricinfo.com/series/zimbabwe-in-south-africa-odi-series-2004-05-61170/match-schedule-fixtures-and-results,1,series
"Australia in New Zealand ODI Series, 2004/05",https://www.espncricinfo.com/series/australia-in-new-zealand-odi-series-2004-05-61169/match-schedule-fixtures-and-results,1,series
"Pakistan in India ODI Series, 2004/05",https://www.espncricinfo.com/series/pakistan-in-india-odi-series-2004-05-61171/match-schedule-fixtures-and-results,1,series
"South Africa in West Indies ODI Series, 2005",https://www.espncricinfo.com/series/south-africa-in-west-indies-odi-series-2005-213895/match-schedule-fixtures-and-results,1,series
"Pakistan in West Indies ODI Series, 2005",https://www.espncricinfo.com/series/pakistan-in-west-indies-odi-series-2005-213893/match-schedule-fixtures-and-results,1,series
"NatWest Series (Australia, Bangladesh, England in England), 2005",https://www.espncricinfo.com/series/natwest-series-2005-207164/match-schedule-fixtures-and-results,1,series
"NatWest Challenge (Australia in England), 2005",https://www.espncricinfo.com/series/natwest-challenge-2005-207165/match-schedule-fixtures-and-results,1,series
"Indian Oil Cup (India, Sri Lanka, West Indies in Sri Lanka), 2005",https://www.espncricinfo.com/series/indian-oil-cup-2005-211858/match-schedule-fixtures-and-results,1,series
"Afro-Asian Cup (Africa XI, Asia XI in South Africa), 2005",https://www.espncricinfo.com/series/afro-asian-cup-2005-213718/match-schedule-fixtures-and-results,1,series
"Bangladesh in Sri Lanka ODI Series, 2005",https://www.espncricinfo.com/series/bangladesh-in-sri-lanka-odi-series-2005-217645/match-schedule-fixtures-and-results,1,series
"Videocon Triangular Series (India, New Zealand, Zimbabwe in Zimbabwe), 2005",https://www.espncricinfo.com/series/videocon-triangular-series-2005-216614/match-schedule-fixtures-and-results,1,series
"ICC Super Series ODIs (ICC World XI in Australia), 2005/06",https://www.espncricinfo.com/series/icc-super-series-odis-2005-06-219296/match-schedule-fixtures-and-results,1,series
"New Zealand in South Africa ODI Series, 2005/06",https://www.espncricinfo.com/series/new-zealand-in-south-africa-odi-series-2005-06-223346/match-schedule-fixtures-and-results,1,series
"Sri Lanka in India ODI Series, 2005/06",https://www.espncricinfo.com/series/sri-lanka-in-india-odi-series-2005-06-223016/match-schedule-fixtures-and-results,1,series
"South Africa in India ODI Series, 2005/06",https://www.espncricinfo.com/series/south-africa-in-india-odi-series-2005-06-225962/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (Australia in New Zealand), 2005/06",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2005-06-226333/match-schedule-fixtures-and-results,1,series
"England in Pakistan ODI Series, 2005/06",https://www.espncricinfo.com/series/england-in-pakistan-odi-series-2005-06-226330/match-schedule-fixtures-and-results,1,series
"Sri Lanka in New Zealand ODI Series, 2005/06",https://www.espncricinfo.com/series/sri-lanka-in-new-zealand-odi-series-2005-06-226338/match-schedule-fixtures-and-results,1,series
"VB Series (Australia, South Africa, Sri Lanka in Australia), 2005/06",https://www.espncricinfo.com/series/vb-series-2005-06-209672/match-schedule-fixtures-and-results,1,series
"India in Pakistan ODI Series, 2005/06",https://www.espncricinfo.com/series/india-in-pakistan-odi-series-2005-06-235832/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Bangladesh ODI Series, 2005/06",https://www.espncricinfo.com/series/sri-lanka-in-bangladesh-odi-series-2005-06-237578/match-schedule-fixtures-and-results,1,series
"Kenya in Zimbabwe ODI Series, 2005/06",https://www.espncricinfo.com/series/kenya-in-zimbabwe-odi-series-2005-06-238143/match-schedule-fixtures-and-results,1,series
"West Indies in New Zealand ODI Series, 2005/06",https://www.espncricinfo.com/series/west-indies-in-new-zealand-odi-series-2005-06-237567/match-schedule-fixtures-and-results,1,series
"Australia in South Africa ODI Series, 2005/06",https://www.espncricinfo.com/series/australia-in-south-africa-odi-series-2005-06-238138/match-schedule-fixtures-and-results,1,series
"Pakistan in Sri Lanka ODI Series, 2005/06",https://www.espncricinfo.com/series/pakistan-in-sri-lanka-odi-series-2005-06-238159/match-schedule-fixtures-and-results,1,series
"Kenya in Bangladesh ODI Series, 2005/06",https://www.espncricinfo.com/series/kenya-in-bangladesh-odi-series-2005-06-239859/match-schedule-fixtures-and-results,1,series
"England in India ODI Series, 2005/06",https://www.espncricinfo.com/series/england-in-india-odi-series-2005-06-238161/match-schedule-fixtures-and-results,1,series
"DLF Cup (India, Pakistan in United Arab Emirates), 2005/06",https://www.espncricinfo.com/series/dlf-cup-2005-06-242741/match-schedule-fixtures-and-results,1,series
"Australia in Bangladesh ODI Series, 2005/06",https://www.espncricinfo.com/series/australia-in-bangladesh-odi-series-2005-06-238164/match-schedule-fixtures-and-results,1,series
"Zimbabwe in West Indies ODI Series, 2006",https://www.espncricinfo.com/series/zimbabwe-in-west-indies-odi-series-2006-239860/match-schedule-fixtures-and-results,1,series
"ICC Tri-Series (in West Indies) (Bermuda, Canada, Zimbabwe in West Indies), 2006",https://www.espncricinfo.com/series/icc-tri-series-in-west-indies-2006-244203/match-schedule-fixtures-and-results,1,series
"India in West Indies ODI Series, 2006",https://www.espncricinfo.com/series/india-in-west-indies-odi-series-2006-239861/match-schedule-fixtures-and-results,1,series
"England in Ireland ODI Match, 2006",https://www.espncricinfo.com/series/england-in-ireland-odi-match-2006-224900/match-schedule-fixtures-and-results,1,series
"Pakistan in Scotland ODI Match, 2006",https://www.espncricinfo.com/series/pakistan-in-scotland-odi-match-2006-240778/match-schedule-fixtures-and-results,1,series
"NatWest Series [Sri Lanka in England], 2006",https://www.espncricinfo.com/series/natwest-series-sri-lanka-in-england-2006-224902/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Netherlands ODI Series, 2006",https://www.espncricinfo.com/series/sri-lanka-in-netherlands-odi-series-2006-247645/match-schedule-fixtures-and-results,1,series
"Kenya in Canada ODI Series, 2006",https://www.espncricinfo.com/series/kenya-in-canada-odi-series-2006-251381/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2006",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odi-series-2006-248142/match-schedule-fixtures-and-results,1,series
"European Championship Division One (Denmark, Ireland, Italy, Netherlands, Scotland in Scotland), 2006",https://www.espncricinfo.com/series/european-championship-division-one-2006-252778/match-schedule-fixtures-and-results,1,series
"Bangladesh in Kenya ODI Series, 2006",https://www.espncricinfo.com/series/bangladesh-in-kenya-odi-series-2006-249377/match-schedule-fixtures-and-results,1,series
"India in Sri Lanka ODI Series, 2006",https://www.espncricinfo.com/series/india-in-sri-lanka-odi-series-2006-256663/match-schedule-fixtures-and-results,1,series
"ICC World Cricket League Americas Region Division One (in Canada), 2006",https://www.espncricinfo.com/series/icc-world-cricket-league-americas-region-division-one-2006-251009/match-schedule-fixtures-and-results,1,series
"Bermuda in Canada ODI Series, 2006",https://www.espncricinfo.com/series/bermuda-in-canada-odi-series-2006-251382/match-schedule-fixtures-and-results,1,series
"NatWest Series [Pakistan in England], 2006",https://www.espncricinfo.com/series/natwest-series-pakistan-in-england-2006-224901/match-schedule-fixtures-and-results,1,series
"Zimbabwe in South Africa ODI Series, 2006/07",https://www.espncricinfo.com/series/zimbabwe-in-south-africa-odi-series-2006-07-255959/match-schedule-fixtures-and-results,1,series
"DLF Cup (Australia, India, West Indies in Malaysia), 2006/07",https://www.espncricinfo.com/series/dlf-cup-2006-07-256596/match-schedule-fixtures-and-results,1,series
"ICC Champions Trophy (in India), 2006/07",https://www.espncricinfo.com/series/icc-champions-trophy-2006-07-232694/match-schedule-fixtures-and-results,1,series
"Bermuda in Kenya ODI Series, 2006/07",https://www.espncricinfo.com/series/bermuda-in-kenya-odi-series-2006-07-258003/match-schedule-fixtures-and-results,1,series
"ICC Tri-Series (in South Africa) (Bermuda, Canada, Netherlands in South Africa), 2006/07",https://www.espncricinfo.com/series/icc-tri-series-in-south-africa-2006-07-259379/match-schedule-fixtures-and-results,1,series
"India in South Africa ODI Series, 2006/07",https://www.espncricinfo.com/series/india-in-south-africa-odi-series-2006-07-249040/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Bangladesh ODI Series, 2006/07",https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-odi-series-2006-07-264063/match-schedule-fixtures-and-results,1,series
"West Indies in Pakistan ODI Series, 2006/07",https://www.espncricinfo.com/series/west-indies-in-pakistan-odi-series-2006-07-257764/match-schedule-fixtures-and-results,1,series
"Scotland in Bangladesh ODI Series, 2006/07",https://www.espncricinfo.com/series/scotland-in-bangladesh-odi-series-2006-07-264073/match-schedule-fixtures-and-results,1,series
"Sri Lanka in New Zealand ODI Series, 2006/07",https://www.espncricinfo.com/series/sri-lanka-in-new-zealand-odi-series-2006-07-251040/match-schedule-fixtures-and-results,1,series
"Associates Tri-Series (in Kenya) (Canada, Kenya, Scotland in Kenya), 2006/07",https://www.espncricinfo.com/series/associates-tri-series-in-kenya-2006-07-273223/match-schedule-fixtures-and-results,1,series
"West Indies in India ODI Series, 2006/07",https://www.espncricinfo.com/series/west-indies-in-india-odi-series-2006-07-267704/match-schedule-fixtures-and-results,1,series
"ICC World Cricket League Division One (Bermuda, Canada, Ireland, Kenya, Netherlands, Scotland in Kenya), 2006/07",https://www.espncricinfo.com/series/icc-world-cricket-league-division-one-2006-07-266603/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2006/07",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odi-series-2006-07-275749/match-schedule-fixtures-and-results,1,series
"Commonwealth Bank Series (Australia, England, New Zealand in Australia), 2006/07",https://www.espncricinfo.com/series/commonwealth-bank-series-2006-07-249146/match-schedule-fixtures-and-results,1,series
"Pakistan in South Africa ODI Series, 2006/07",https://www.espncricinfo.com/series/pakistan-in-south-africa-odi-series-2006-07-250055/match-schedule-fixtures-and-results,1,series
"Sri Lanka in India ODI Series, 2006/07",https://www.espncricinfo.com/series/sri-lanka-in-india-odi-series-2006-07-267705/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (Australia in New Zealand), 2006/07",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2006-07-251039/match-schedule-fixtures-and-results,1,series
"Associates Tri-Series (in West Indies) (Bangladesh, Bermuda, Canada in West Indies), 2006/07",https://www.espncricinfo.com/series/associates-tri-series-in-west-indies-2006-07-274770/match-schedule-fixtures-and-results,1,series
"ICC World Cup (in West Indies), 2006/07",https://www.espncricinfo.com/series/icc-world-cup-2006-07-125929/match-schedule-fixtures-and-results,1,series
"India in Bangladesh ODI Series, 2007",https://www.espncricinfo.com/series/india-in-bangladesh-odi-series-2007-282686/match-schedule-fixtures-and-results,1,series
"Warid Cricket Series (Pakistan, Sri Lanka in United Arab Emirates), 2007",https://www.espncricinfo.com/series/warid-cricket-series-2007-293500/match-schedule-fixtures-and-results,1,series
"Afro-Asia Cup (Africa XI, Asia XI in India), 2007",https://www.espncricinfo.com/series/afro-asia-cup-2007-289101/match-schedule-fixtures-and-results,1,series
"India in Ireland ODI Match, 2007",https://www.espncricinfo.com/series/india-in-ireland-odi-match-2007-293067/match-schedule-fixtures-and-results,1,series
"South Africa in Ireland ODI Match, 2007",https://www.espncricinfo.com/series/south-africa-in-ireland-odi-match-2007-293069/match-schedule-fixtures-and-results,1,series
"Future Cup (India, South Africa in Ireland), 2007",https://www.espncricinfo.com/series/future-cup-2007-297768/match-schedule-fixtures-and-results,1,series
"Netherlands in Canada ODI Series, 2007",https://www.espncricinfo.com/series/netherlands-in-canada-odi-series-2007-296568/match-schedule-fixtures-and-results,1,series
"NatWest Series [West Indies in England], 2007",https://www.espncricinfo.com/series/natwest-series-west-indies-in-england-2007-258448/match-schedule-fixtures-and-results,1,series
"Quadrangular Series (Ireland) (Ireland, Netherlands, Scotland, West Indies in Ireland), 2007",https://www.espncricinfo.com/series/quadrangular-series-ireland-2007-295775/match-schedule-fixtures-and-results,1,series
"Bangladesh in Sri Lanka ODI Series, 2007",https://www.espncricinfo.com/series/bangladesh-in-sri-lanka-odi-series-2007-293427/match-schedule-fixtures-and-results,1,series
"India in Scotland ODI Match, 2007",https://www.espncricinfo.com/series/india-in-scotland-odi-match-2007-307225/match-schedule-fixtures-and-results,1,series
"Bermuda in Netherlands ODI Series, 2007",https://www.espncricinfo.com/series/bermuda-in-netherlands-odi-series-2007-296574/match-schedule-fixtures-and-results,1,series
"South Africa in Zimbabwe ODI Series, 2007",https://www.espncricinfo.com/series/south-africa-in-zimbabwe-odi-series-2007-300485/match-schedule-fixtures-and-results,1,series
"NatWest Series [India in England], 2007",https://www.espncricinfo.com/series/natwest-series-india-in-england-2007-258453/match-schedule-fixtures-and-results,1,series
"England in Sri Lanka ODI Series, 2007/08",https://www.espncricinfo.com/series/england-in-sri-lanka-odi-series-2007-08-291206/match-schedule-fixtures-and-results,1,series
"Australia in India ODI Series, 2007/08",https://www.espncricinfo.com/series/australia-in-india-odi-series-2007-08-297425/match-schedule-fixtures-and-results,1,series
"Canada in Kenya ODI Series, 2007/08",https://www.espncricinfo.com/series/canada-in-kenya-odi-series-2007-08-296683/match-schedule-fixtures-and-results,1,series
"Bermuda in Kenya ODI Series, 2007/08",https://www.espncricinfo.com/series/bermuda-in-kenya-odi-series-2007-08-313991/match-schedule-fixtures-and-results,1,series
"South Africa in Pakistan ODI Series, 2007/08",https://www.espncricinfo.com/series/south-africa-in-pakistan-odi-series-2007-08-299000/match-schedule-fixtures-and-results,1,series
"Pakistan in India ODI Series, 2007/08",https://www.espncricinfo.com/series/pakistan-in-india-odi-series-2007-08-297428/match-schedule-fixtures-and-results,1,series
"New Zealand in South Africa ODI Series, 2007/08",https://www.espncricinfo.com/series/new-zealand-in-south-africa-odi-series-2007-08-298787/match-schedule-fixtures-and-results,1,series
"West Indies in Zimbabwe ODI Series, 2007/08",https://www.espncricinfo.com/series/west-indies-in-zimbabwe-odi-series-2007-08-317575/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (New Zealand in Australia), 2007/08",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2007-08-291344/match-schedule-fixtures-and-results,1,series
"Bangladesh in New Zealand ODI Series, 2007/08",https://www.espncricinfo.com/series/bangladesh-in-new-zealand-odi-series-2007-08-300416/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Pakistan ODI Series, 2007/08",https://www.espncricinfo.com/series/zimbabwe-in-pakistan-odi-series-2007-08-325790/match-schedule-fixtures-and-results,1,series
"West Indies in South Africa ODI Series, 2007/08",https://www.espncricinfo.com/series/west-indies-in-south-africa-odi-series-2007-08-298788/match-schedule-fixtures-and-results,1,series
"England in New Zealand ODI Series, 2007/08",https://www.espncricinfo.com/series/england-in-new-zealand-odi-series-2007-08-300417/match-schedule-fixtures-and-results,1,series
"Commonwealth Bank Series (Australia, India, Sri Lanka in Australia), 2007/08",https://www.espncricinfo.com/series/commonwealth-bank-series-2007-08-291340/match-schedule-fixtures-and-results,1,series
"South Africa in Bangladesh ODI Series, 2007/08",https://www.espncricinfo.com/series/south-africa-in-bangladesh-odi-series-2007-08-323942/match-schedule-fixtures-and-results,1,series
"Ireland in Bangladesh ODI Series, 2007/08",https://www.espncricinfo.com/series/ireland-in-bangladesh-odi-series-2007-08-335632/match-schedule-fixtures-and-results,1,series
"Sri Lanka in West Indies ODI Series, 2007/08",https://www.espncricinfo.com/series/sri-lanka-in-west-indies-odi-series-2007-08-319121/match-schedule-fixtures-and-results,1,series
"Bangladesh in Pakistan ODI Series, 2007/08",https://www.espncricinfo.com/series/bangladesh-in-pakistan-odi-series-2007-08-343066/match-schedule-fixtures-and-results,1,series
"Kitply Cup (Bangladesh, India, Pakistan in Bangladesh), 2008",https://www.espncricinfo.com/series/kitply-cup-2008-345463/match-schedule-fixtures-and-results,1,series
"NatWest Series [New Zealand in England], 2008",https://www.espncricinfo.com/series/natwest-series-new-zealand-in-england-2008-296896/match-schedule-fixtures-and-results,1,series
"Bermuda in Canada ODI Series, 2008",https://www.espncricinfo.com/series/bermuda-in-canada-odi-series-2008-325536/match-schedule-fixtures-and-results,1,series
"Associates Tri-Series (in Scotland) (Ireland, New Zealand, Scotland in Scotland), 2008",https://www.espncricinfo.com/series/associates-tri-series-in-scotland-2008-325539/match-schedule-fixtures-and-results,1,series
"Asia Cup (Bangladesh, Hong Kong, India, Pakistan, Sri Lanka, United Arab Emirates in Pakistan), 2008",https://www.espncricinfo.com/series/asia-cup-2008-298014/match-schedule-fixtures-and-results,1,series
"Australia in West Indies ODI Series, 2008",https://www.espncricinfo.com/series/australia-in-west-indies-odi-series-2008-319124/match-schedule-fixtures-and-results,1,series
"European Championship Division One (in Ireland), 2008",https://www.espncricinfo.com/series/european-championship-division-one-2008-342158/match-schedule-fixtures-and-results,1,series
"Bermuda in Netherlands ODI Series, 2008",https://www.espncricinfo.com/series/bermuda-in-netherlands-odi-series-2008-363897/match-schedule-fixtures-and-results,1,series
"Kenya in Scotland ODI Series, 2008",https://www.espncricinfo.com/series/kenya-in-scotland-odi-series-2008-325546/match-schedule-fixtures-and-results,1,series
"England in Scotland ODI Match, 2008",https://www.espncricinfo.com/series/england-in-scotland-odi-match-2008-314674/match-schedule-fixtures-and-results,1,series
"Kenya in Netherlands ODI Match, 2008",https://www.espncricinfo.com/series/kenya-in-netherlands-odi-match-2008-325547/match-schedule-fixtures-and-results,1,series
"Scotiabank Series (Bermuda, Canada, West Indies in Canada), 2008",https://www.espncricinfo.com/series/scotiabank-series-2008-349898/match-schedule-fixtures-and-results,1,series
"Kenya in Ireland ODI Series, 2008",https://www.espncricinfo.com/series/kenya-in-ireland-odi-series-2008-325548/match-schedule-fixtures-and-results,1,series
"India in Sri Lanka ODI Series, 2008",https://www.espncricinfo.com/series/india-in-sri-lanka-odi-series-2008-343727/match-schedule-fixtures-and-results,1,series
"NatWest Series [South Africa in England], 2008",https://www.espncricinfo.com/series/natwest-series-south-africa-in-england-2008-296897/match-schedule-fixtures-and-results,1,series
"Bangladesh in Australia ODI Series, 2008",https://www.espncricinfo.com/series/bangladesh-in-australia-odi-series-2008-336197/match-schedule-fixtures-and-results,1,series
"New Zealand in Bangladesh ODI Series, 2008/09",https://www.espncricinfo.com/series/new-zealand-in-bangladesh-odi-series-2008-09-361751/match-schedule-fixtures-and-results,1,series
"Tri-Nation Tournament in Kenya, 2008/09",https://www.espncricinfo.com/series/tri-nation-tournament-in-kenya-2008-09-325553/match-schedule-fixtures-and-results,1,series
"Kenya in South Africa ODI Series, 2008/09",https://www.espncricinfo.com/series/kenya-in-south-africa-odi-series-2008-09-360799/match-schedule-fixtures-and-results,1,series
"Bangladesh in South Africa ODI Series, 2008/09",https://www.espncricinfo.com/series/bangladesh-in-south-africa-odi-series-2008-09-350337/match-schedule-fixtures-and-results,1,series
"Pakistan v West Indies ODI Series (in United Arab Emirates), 2008/09",https://www.espncricinfo.com/series/pakistan-v-west-indies-odi-series-2008-09-374055/match-schedule-fixtures-and-results,1,series
"England in India ODI Series, 2008/09",https://www.espncricinfo.com/series/england-in-india-odi-series-2008-09-361037/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Zimbabwe ODI Series, 2008/09",https://www.espncricinfo.com/series/sri-lanka-in-zimbabwe-odi-series-2008-09-375452/match-schedule-fixtures-and-results,1,series
"West Indies in New Zealand ODI Series, 2008/09",https://www.espncricinfo.com/series/west-indies-in-new-zealand-odi-series-2008-09-366703/match-schedule-fixtures-and-results,1,series
